id,state,body,address,level,type,statement_content,target_1,target_2,target_3,target_4,target_5,prohibited_1,prohibited_2,prohibited_3,prohibited_4,required_1,required_2,required_3,trigger_1,trigger_2,trigger_3,trigger_4,trigger_5,trigger_6,trigger_7,enforcement_1,enforcement_2,enforcement_3,category,bill,related,date_intro,date_adopted,date_checked,progress,url_source,url_text
TX-9,TX,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Race or ethnicity & sex,House Bill 40,,8/6/21,,7/5/22,Pending,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=872&Bill=HB40,https://capitol.texas.gov/tlodocs/872/billtext/pdf/HB00040I.pdf#navpanes=0
TX -10,TX ,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,House Bill 3987,,3/11/21,,6/17/22,Expired or Withdrawn,https://capitol.texas.gov/BillLookup/Actions.aspx?LegSess=87R&Bill=HB3987,https://capitol.texas.gov/tlodocs/87R/billtext/pdf/HB03987I.pdf#navpanes=0
TX -11,TX ,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,Senate Bill 19,,7/7/21,,6/17/22,Expired or Withdrawn,https://capitol.texas.gov/BillLookup/History.aspx?LegSess=871&Bill=SB19,https://capitol.texas.gov/tlodocs/871/billtext/pdf/SB00019I.pdf#navpanes=0
TX-12,TX,Governor Greg Abbott,,State,Exec directive,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sex only,,,11/8/21,11/8/21,6/17/22,Enacted,,https://perma.cc/ED6X-JEYE
TX-13,TX,Caroll Independent School District,"2400 N Carroll Ave Southlake, TX 76092",LocalSch,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,10/1/21,1/25/22,6/17/22,Enacted,https://carrollisdtx.swagit.com/play/10042021-624,https://carrollisdtx.swagit.com/play/10042021-624/6/
TX -14,TX ,Governor Greg Abbott ,,State,Statement,Denounces CRT,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,,,1/25/22,1/25/22,6/17/22,Enacted,https://thehill.com/changing-america/enrichment/education/591270-texas-gov-abbott-introduces-new-parental-bill-of-rights/,http://www.gregabbott.com/wp-content/uploads/2022/01/Parents.ONEPAGER.pdf
TX-15,TX ,Lt. Governor Dan Patrick,,State,Statement,Denounces CRT,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,2/18/22,2/18/22,6/17/22,Enacted,https://perma.cc/X4VX-JTKH,0
TX-16,TX ,Legislature,,State,Legislation,Not Specified,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not specified ,,,3/24/21,3/24/21,6/17/22,Enacted,,https://perma.cc/KYR8-QKBQ
TX -17,TX ,Texas Education Agency,,State,Regulation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,,,4/12/22,4/12/22,6/8/22,Enacted,,https://perma.cc/664R-W9YV
TX -18,TX ,Grapevine-Colleyville ISD,"3051 Ira E. Woods Ave.
Grapevine, TX 76051",LocalSch,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not specified ,,,4/25/22,4/25/22,6/10/22,Enacted,https://perma.cc/NL6E-UJRM,https://perma.cc/NL6E-UJRM
TX -19,TX ,TX Representative Matt Krause,,State,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity & sex,,,10/25/21,10/25/21,7/5/22,Enacted,https://www.npr.org/2021/10/28/1050013664/texas-lawmaker-matt-krause-launches-inquiry-into-850-books,https://static.texastribune.org/media/files/965725d7f01b8a25ca44b6fde2f5519b/krauseletter.pdf?_ga=2.167958177.1655224844.1635425114-1180900626.1635425114
US-1,US,Legislature,,Federal,Legislation,Not Specified,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,S. 968,House Resolution 3134,3/25/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/968/actions?r=1&s=1,https://www.congress.gov/117/bills/s968/BILLS-117s968is.pdf
US-10,US,Legislature,,Federal,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity only,House Resolution 3810,,6/11/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3810/actions?r=2&s=1,https://www.congress.gov/117/bills/hr3810/BILLS-117hr3810ih.pdf
US-11,US,Legislature,,Federal,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,S. 2035,,6/10/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/2035/actions?q=%7B%22search%22%3A%5B%22s2035%22%5D%7D&r=1&s=1,https://www.congress.gov/117/bills/s2035/BILLS-117s2035is.pdf
US-12,US,Legislature,,Federal,Legislation,Not Specified,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,House Resolution 4764,,7/28/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/4764/actions,https://www.congress.gov/117/bills/hr4764/BILLS-117hr4764ih.pdf
US-2,US,Legislature,,Federal,Legislation,Not Specified,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity & sex,House Resolution 3179,S. 2346,5/13/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3179/actions?q=%7B%22search%22%3A%5B%22hr3179%22%5D%7D&r=1&s=10,https://www.congress.gov/bill/117th-congress/house-bill/3179/text?q=%7B%22search%22%3A%5B%22hr3179%22%5D%7D&r=1&s=10
US-3,US,Legislature,,Federal,Legislation,Not Specified,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity & sex,House Resolution 3235,,5/14/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3235/actions?q=%7B%22search%22%3A%5B%22hr3235%22%5D%7D&r=1&s=9,https://www.congress.gov/bill/117th-congress/house-bill/3235/text?q=%7B%22search%22%3A%5B%22hr3235%22%5D%7D&r=1&s=9
US-4,US,Legislature,,Federal,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,House Resolution 3163,,5/12/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3163/actions?q=%7B%22search%22%3A%5B%22hr3163%22%5D%7D&r=1&s=8,https://www.congress.gov/bill/117th-congress/house-bill/3163/text?q=%7B%22search%22%3A%5B%22hr3163%22%5D%7D&r=1&s=8
US-5,US,Legislature,,Federal,Legislation,Not Specified,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity & sex,S. 2221 ,,6/24/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/2221/actions?q=%7B%22search%22%3A%5B%22s2221%22%5D%7D&r=1&s=4,https://www.congress.gov/bill/117th-congress/senate-bill/2221/text?q=%7B%22search%22%3A%5B%22s2221%22%5D%7D&r=1&s=4
US-6,US,Legislature,,Federal,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",House Resolution 397,,5/14/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-resolution/397/actions?q=%7B%22search%22%3A%5B%22hres397%22%5D%7D&r=1&s=6,https://www.congress.gov/bill/117th-congress/house-resolution/397/text?q=%7B%22search%22%3A%5B%22hres397%22%5D%7D&r=1&s=6
US-7,US,Legislature,,Federal,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Senate Resolution 246,,5/27/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/senate-resolution/246/actions?q=%7B%22search%22%3A%5B%22sres246%22%5D%7D&r=1&s=5,https://www.congress.gov/bill/117th-congress/senate-resolution/246/text?q=%7B%22search%22%3A%5B%22sres246%22%5D%7D&r=1&s=5
US-8,US,Legislature,,Federal,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity & sex,House Resolution 3937,,6/16/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3937/actions?q=%7B%22search%22%3A%5B%22hr3937%22%5D%7D&r=1&s=3,https://www.congress.gov/bill/117th-congress/house-bill/3937/text?q=%7B%22search%22%3A%5B%22hr3937%22%5D%7D&r=1&s=3
US-9,US,Legislature,,Federal,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity only,House Resolution 8282,,9/17/20,,7/5/22,Pending,https://www.congress.gov/bill/116th-congress/house-bill/8282/actions?q=%7B%22search%22%3A%5B%22hr8282%22%5D%7D&r=1&s=2,https://www.congress.gov/bill/116th-congress/house-bill/8282/text
US-24,US,Legislature,,Federal,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,S.2470,House Resolution 4923,7/26/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/2470/actions?q=%7B%22search%22%3A%5B%22S.2470%22%2C%22S.2470%22%5D%7D&r=1&s=1,https://www.congress.gov/bill/117th-congress/senate-bill/2470/text?r=1&s=1
US-13,US,Legislature,,Federal,Legislation,Not Specified,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,House Resolution 1814,,3/11/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/1814/all-actions,https://www.congress.gov/bill/117th-congress/house-bill/1814/text
US-14,US,Legislature,,Federal,Legislation,Not Specified,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,House Resolution 3046,,5/7/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3046/actions?r=1&s=1,https://www.congress.gov/117/bills/hr3046/BILLS-117hr3046ih.pdf
US-15,US,Legislature,,Federal,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,House Resolution 5328,,9/22/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/5328/actions,https://www.congress.gov/117/bills/hr5328/BILLS-117hr5328ih.pdf
US-16,US,Legislature,,Federal,Legislation,Not Specified,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity & sex,House Resolution 3249,,5/14/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3249/actions,https://www.congress.gov/117/bills/hr3249/BILLS-117hr3249ih.pdf
US-17,US,Legislature,,Federal,Legislation,Not Specified,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity only,House Resolution 3754,,6/8/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3754/actions?r=1&s=1,https://www.congress.gov/bill/117th-congress/house-bill/3754/text?r=1&s=1
US-18,US,Legislature,,Federal,Legislation,Not Specified,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity only,House Resolution 3134,S. 968,5/12/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3134/actions?q=%7B%22search%22%3A%5B%22n%22%5D%7D&r=25&s=1,https://www.congress.gov/bill/117th-congress/house-bill/3134/text?r=25&s=1
US-19,US,Legislature,,Federal,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity & sex,S. 2346,House Resolution 3179,7/14/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/2346/actions,https://www.congress.gov/bill/117th-congress/senate-bill/2346/text
US -20,US ,Legislature,,Federal,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,House Resolution 4923,S. 2470,8/3/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/4923/actions?r=66&s=1,https://www.congress.gov/bill/117th-congress/house-bill/4923/text?r=66&s=1
US -21,US ,Legislature,,Federal,Legislation,Not Specified,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,House Resolution 5398,,9/28/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/5398/actions,https://www.congress.gov/bill/117th-congress/house-bill/5398/text
US -22,US ,Legislature,,Federal,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,House Resolution 3137,,5/12/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/3137/actions?r=13&s=1,https://www.congress.gov/bill/117th-congress/house-bill/3137/text?r=13&s=1
US-24,US ,Legislature,,Federal,Legislation,Not Specified,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,S. 2792,,9/22/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/2792/actions,https://www.congress.gov/bill/117th-congress/senate-bill/2792/text
US-26,US,Legislature,,Federal,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Not Specified,S.3218,,11/17/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/3218/actions?r=1&s=1,https://www.congress.gov/117/bills/s3218/BILLS-117s3218is.pdf
US -27,US ,Senator Ted Cruz,,Federal,Statement,Denounces CRT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,12/15/21,12/15/21,6/17/22,Enacted,,https://twitter.com/WashTimesOpEd/status/1471116595414159363?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1471116595414159363%7Ctwgr%5E%7Ctwcon%5Es1_&ref_url=https%3A%2F%2Fwww.chron.com%2Fpolitics%2Farticle%2FTed-Cruz-Critical-Race-Theory-book-lecture-16704450.php
US-28,US ,Legislature,,Federal,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Senate Resolution 493,,1/19/22,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/senate-resolution/493/actions?r=3&s=1,https://www.congress.gov/bill/117th-congress/senate-resolution/493/text?r=3&s=1
US -29,US ,Legislature,,Federal,Statement,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,House Resolution 1117,,5/13/22,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-resolution/1117/all-actions?s=1&r=87&overview=closed,https://www.congress.gov/117/bills/hres1117/BILLS-117hres1117ih.pdf
US -30,US ,Legislature,,Federal,Legislation,Not Specified,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity & sex,House Resolution 7510,,4/14/22,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/7510/actions?r=1&s=1,https://www.congress.gov/117/bills/hr7510/BILLS-117hr7510ih.pdf
US -31,US ,Legislature,,Federal,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity only,House Resolution 6262,,12/14/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-bill/6262/actions?r=7&s=1,https://www.congress.gov/117/bills/hr6262/BILLS-117hr6262ih.pdf
US -32,US ,Legislature,,Federal,Statement,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,House Resolution 738,,10/21/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/house-resolution/738/actions,https://www.congress.gov/117/bills/hres738/BILLS-117hres738ih.pdf
US -33,US ,Legislature,,Federal,Legislation,Not Specified,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Race or ethnicity & sex,S. 2829,,9/23/21,,7/5/22,Pending,https://www.congress.gov/bill/117th-congress/senate-bill/2829/actions?r=9&s=1,https://www.congress.gov/117/bills/s2829/BILLS-117s2829is.pdf
UT-1,UT,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,House Resolution 901A,,5/19/21,5/25/21,6/17/22,Enacted,https://le.utah.gov/~2021Y1/bills/static/HR0901.html,https://le.utah.gov/~2021Y1/bills/static/HR0901.html
UT-2,UT,Attorney General Sean Reyes,,State,Statement,Denounces CRT,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity only,,,5/19/21,5/19/21,6/17/22,Enacted,,https://perma.cc/QM8T-9EKQ
UT-3,UT,Utah State Board of Education,,State,Regulation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Resolution 277-328,,3/1/21,8/9/21,6/17/22,Enacted,https://adminrules.utah.gov/public/search/277-328/Current%20Rules,https://adminrules.utah.gov/public/search/277-328/Current%20Rules
UT-4,UT,Iron County Commission,"68 S 100 E Parowan, UT 84761",LocalSch,Resolution,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,6/1/21,6/1/21,6/17/22,Enacted,https://www.stgeorgeutah.com/news/archive/2021/07/01/jmr-iron-county-commission-passes-resolution-opposing-critical-race-theory/#.YWCHBRNKh0s,https://perma.cc/DHF7-BDAR
UT-5,UT,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Race or ethnicity, sex & more",Senate Bill 257,,2/25/22,,6/17/22,Rejected,https://le.utah.gov/~2022/bills/static/SB0257.html,https://le.utah.gov/~2022/bills/sbillint/SB0257.pdf
UT-6,UT,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,House Bill 234,,1/25/22,,6/17/22,Rejected,https://le.utah.gov/~2022/bills/static/HB0234.html,https://le.utah.gov/~2022/bills/hbillint/HB0234S01.pdf
VA-1,VA,Amherst County School Board,"153 Washington St Amherst, VA 24521",LocalSch,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity & sex,,,6/1/21,6/1/21,6/17/22,Enacted,https://go.boarddocs.com/vsba/apsva/Board.nsf/goto?open&id=C2FHMG492948,https://perma.cc/SZ62-WMBF
VA-2,VA,Chesterfield County School Board Chairman Ryan Harter,"9900 Krause Rd, Chesterfield, VA 23832",LocalSch,Statement,Denounces CRT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,6/1/21,6/1/21,6/17/22,Enacted,https://www.chesterfieldobserver.com/articles/school-board-chair-critical-race-theory-isnt-part-of-ccps-curriculum/,https://go.boarddocs.com/vsba/chesterfield/Board.nsf/files/C5SNMZ5B9EF1/$file/MINUTES%20-%202021.06.01%20Business%20Meeting.pdf
VA-3,VA,Botetourt County School Board,"145 Eagles Nest Dr, Eagle Rock, VA 24085",LocalSch,Statement,CRT Not Taught,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,7/8/21,7/8/21,6/17/22,Enacted,https://roanoke.com/news/local/education/botetourt-school-board-addresses-race-education-and-treatment-of-transgender-students/article_396c0ac8-e055-11eb-8395-8b05153b76b8.html,https://perma.cc/3CUR-BCYJ
